MainIsland,Region,Province,LegislativeDistrict,Municipality,DistrictEngineeringOffice,ProjectId,ProjectName,TypeOfWork,FundingYear,ContractId,ApprovedBudgetForContract,ContractCost,ActualCompletionDate,Contractor,ContractorCount,StartDate,ProjectLatitude,ProjectLongitude,ProvincialCapital,ProvincialCapitalLatitude,ProvincialCapitalLongitude
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),CITY OF BALIUAG (BULACAN),Bulacan 1st District Engineering Office,P00740339LZ,"Construction of Flood Control Structure at Barangay San Roque, Baliuag, Bulacan (K001+600 to K001+900)",Construction of Flood Mitigation Structure,2023,23CC0282,72374797.38,72373832.51,2023-12-18,M3 KONSTRACT CORPORATION (FORMERLY:MARGARITA CONSTRUCTION),1,2023-03-28,15.002379,120.880638,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),CITY OF BALIUAG (BULACAN),Bulacan 1st District Engineering Office,P00740340LZ,"Construction of Flood Control Structure at Barangay Sulivan, Baliuag, Bulacan (K003+770 to K004+070)",Construction of Flood Mitigation Structure,2023,23CC0279,72374988.4,72374149.96,2023-12-12,ST. MATTHEW GEN. CONTRACTOR & DEVELOPMENT CORP.,1,2023-03-28,14.974819,120.890263,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),CITY OF BALIUAG (BULACAN),Bulacan 1st District Engineering Office,P00740341LZ,"Construction of Flood Control Structure at Barangay Sulivan, Baliuag, Bulacan (K003+821 to K004+121)",Construction of Flood Mitigation Structure,2023,23CC0278,72374988.4,72373564.32,2024-02-20,M3 KONSTRACT CORPORATION (FORMERLY:MARGARITA CONSTRUCTION),1,2023-03-28,14.976397,120.88909,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),CITY OF BALIUAG (BULACAN),Bulacan 1st District Engineering Office,P00740342LZ,"Construction of Flood Control Structure at Barangay Tangos, Baliuag, Bulacan (K003+200 to K003+500)",Construction of Flood Mitigation Structure,2023,23CC0253,72374734.39,72374674.87,2023-12-05,YPR GEN. CONTRACTOR AND CONSTRUCTION SUPPLY INC.,1,2023-03-28,14.916222,120.889542,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),CITY OF BALIUAG (BULACAN),Bulacan 1st District Engineering Office,P00740343LZ,"Construction of Flood Control Structure at Barangay Tangos, Baliuag, Bulacan (K003+961 to K004+261)",Construction of Flood Mitigation Structure,2023,23CC0251,72374734.39,72374627.31,2023-12-05,GREAT PACIFIC BUILDERS AND GEN. CONTRACTOR INC.,1,2023-03-28,14.978803,120.889023,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),CITY OF BALIUAG (BULACAN),Bulacan 1st District Engineering Office,P00740344LZ,"Construction of Flood Control Structure at Barangay Tilapayong, Baliuag, Bulacan (K000+761 to K000+972.2)",Construction of Flood Mitigation Structure,2023,23CC0370,72374734.39,72374585.24,2023-11-09,M3 KONSTRACT CORPORATION (FORMERLY:MARGARITA CONSTRUCTION),1,2023-04-03,14.979651,120.880713,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),CITY OF BALIUAG (BULACAN),Bulacan 1st District Engineering Office,P00740345LZ,"Construction of Flood Control Structure at Barangay Tilapayong, Baliuag, Bulacan (K000+972.20 to K001+183.4)",Construction of Flood Mitigation Structure,2023,23CC0369,72374734.39,72374590.56,2023-10-10,R.D. TALENS CONSTRUCTION AND TRADING / I.F. CLEMENTE CONSTRUCTION CORPORATION,2,2023-04-03,14.979595,120.880675,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00632817LZ,"Construction of Flood Control Structures (Revetment) along Bocaue River, Barangay Binang 2nd, Bocaue, Bulacan",Construction of Revetment,2022,22CC0113,49499531.19,49499410.85,2022-09-24,M.G. FRANCISCO CONSTRUCTION,1,2022-01-28,14.802581,120.926869,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00632825LZ,"Rehabilitation of Drainage Canal, Barangay Bagumbayan, Bocaue, Bulacan",Rehabilitation / Major Repair of Drainage Structure,2022,22CC0074,4949445.41,4850344.04,2022-11-07,TBB CONSTRUCTION CORP.,1,2022-01-28,14.7984,120.9223,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00631216LZ,"Rehabilitation of River Control Structures along Bocaue River, Bambang, Bocaue, Bulacan",Rehabilitation / Major Repair of Flood Control Structure,2022,22CC0034,45079581.87,45079631.44,2022-11-21,TOPNOTCH CATALYST BUILDERS INC. / BLACK HARDHAT INC. (FORMERLY: JCHARDHAT INC.),2,2022-02-04,14.794558,120.927639,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00631217LZ,"Rehabilitation of River Control Structures along Bocaue River, Sulucan, Bocaue, Bulacan",Rehabilitation / Major Repair of Flood Control Structure,2022,22CC0038,45079581.87,45079631.44,2022-11-21,TOPNOTCH CATALYST BUILDERS INC. / BLACK HARDHAT INC. (FORMERLY: JCHARDHAT INC.),2,2022-02-04,14.79497,120.927641,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00632816LZ,"Construction of Drainage, Barangay Batia, Bocaue, Bulacan",Construction of Drainage Structure,2022,22CC0222,4949933.95,4851085.29,2022-07-04,121 CONSTRUCTION CORPORATION (FORMERLY 121 CONSTUC,1,2022-03-07,14.833701,120.949386,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00621281LZ,"Construction of Slope Protection along Bocaue River, Sta. 2 + 159 to Sta. 2 + 439, Bambang Section, Bocaue, Bulacan",Construction of Slope Protection Structure,2022,22CC0247,67549761.13,67549750.2,2022-11-04,"JTC CRUZ CONSTRUCTION CO., INC.",1,2022-04-04,14.775406,120.929591,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00621533LZ,"Construction of Flood Control Structures along Bocaue River Sta. 00+398 to Sta. 00+598 Brgy. Taal, Bocaue, Bulacan",Construction of Flood Mitigation Structure,2022,22CC0216,24499419.14,24497191.23,2022-09-30,TOPNOTCH CATALYST BUILDERS INC.,1,2022-04-04,14.809396,120.9329,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00631191LZ,"Construction of Flood Control Structures along Bocaue River, K003 + 593.60 - K003 + 850, Bunlo, Bocaue, Bulacan",Construction of Flood Mitigation Structure,2022,22CC0124,27439044.19,27439393.37,2022-11-21,BLACK HARDHAT INC. (FORMERLY: JCHARDHAT INC.),1,2022-04-04,14.78,120.928202,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00639351LZ,"Construction of Riverbank Protection along Bocaue River Brgy. Caingin Bocaue, Bulacan",Construction of Slope Protection Structure,2022,22CC0215,57899561.65,57899074.35,2023-01-27,"729 CONSTRUCTION, INC. (FORMERLY 722 CONSTRUCTION, INC.)",1,2022-04-04,14.798695,120.972112,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00639352LZ,"Construction of Riverbank Protection along Bocaue River Brgy. Taal Bocaue, Bulacan",Construction of Slope Protection Structure,2022,22CC0213,57899164.78,57899155.37,2023-01-27,M3 KONSTRACT CORPORATION (FORMERLY:MARGARITA CONSTRUCTION),1,2022-04-04,14.809287,120.93364,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (SECOND LEGISLATIVE DISTRICT),BOCAUE (BULACAN),Bulacan 1st District Engineering Office,P00640455LZ,"Construction of Flood Control Structure Along Ciudad De Victoria Tributaries leading to Bocaue River (Igulot Section) Bocaue, Bulacan",Construction of Flood Mitigation Structure,2022,22C00075,148498661.71,148498575.13,2023-05-06,"L.R. TIQUI BUILDERS, INC.",1,2022-07-11,14.8,120.943117,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00620523LZ,"Construction of Flood Control Structure along Bulo River, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0047,46059437.96,46031419.24,2022-09-11,MRRM TRADING & CONSTRUCTION,1,2022-02-28,15.24101,120.04711,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00620524LZ,"Construction of Flood Control Structure along Daang Maharlika Road at Tigpalas Creek, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0048,39199830.15,38602322.03,2023-08-13,FLORDES CONSTRUCTION & TRADING CORP. (FORMERLY FLO,1,2022-02-28,15.15238,120.97721,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00620525LZ,"Construction of Flood Control Structure along San Miguel River, San Agustin to Batasan Bata Section, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0049,46059664.51,45004286,2022-09-11,GLOBALCRETE BUILDERS INC.,1,2022-02-28,15.13314,120.95602,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00621276LZ,"Construction of Flood Control Structure along Bulo River, Sta. 11+400 - Sta. 12+700, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0154,48999450,48248408.12,2023-02-28,M3 KONSTRACT CORPORATION (FORMERLY:MARGARITA CONSTRUCTION),1,2022-03-30,15.21633,120.98255,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00621277LZ,"Construction of Flood Control Structure along Bulo River, Sta. 12+700 - Sta. 13+000, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0155,61490589.09,61485086.19,2023-02-28,"L.R. TIQUI BUILDERS, INC.",1,2022-03-30,15.2217,120.98979,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00621536LZ,"Improvement of Waterway along Bulo River, Sta. 01 + 880 - Sta. 02 + 320 (Left Side), San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0153,48999830.95,48995909.06,2022-10-15,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),1,2022-03-30,15.16926,120.9378,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00632698LZ,"Construction of Flood Control Structures along Bulo River Sta. 01+000 - Sta. 01+880 (Right Side), San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0156,98999673.82,98996230.29,2023-02-16,IM CONSTRUCTION CORPORATION,1,2022-03-30,15.17006,120.9385,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00639339LZ,"Construction of Flood Control Structures along Bulo River Sta. 25+090 - Sta. 25+980, San Miguel Bulacan",Construction of Flood Mitigation Structure,2022,22CD0157,96499829.13,96495644.65,2023-02-16,JAGONBUILD CONSTRUCTION CORP. (FOR. JAGON BUILDERS,1,2022-03-30,15.23851,121.02682,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00639340LZ,"Construction of Flood Control Structure along Bulo River, Sta. 13+000 - Sta. 13+ 600, Sta. Lucia, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0158,96499481.76,96498941.25,2023-05-26,"L.R. TIQUI BUILDERS, INC.",1,2022-03-30,15.22528,120.9907,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00639341LZ,"Construction of Flood Control Structure along Bulo River, Sta. 13+600 - Sta. 14+200, Sta. Lucia, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0159,96499438.31,96496520.01,2023-05-26,"L.R. TIQUI BUILDERS, INC.",1,2022-03-30,15.22713,120.99379,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00639342LZ,"Construction of Flood Control Structure along Bulo River, Sta. 14+200 - Sta. 14+800, Sta. Lucia, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0160,96499526.39,96497418.82,2023-04-18,"L.R. TIQUI BUILDERS, INC.",1,2022-03-30,15.22809,120.99651,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00639481LZ,"Construction of Flood Control Structure along Bulo River, Sta. 14+800 - Sta. 15+100, Sta. Lucia, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0151,48999932.94,48997970.99,2023-02-28,"729 CONSTRUCTION, INC. (FORMERLY 722 CONSTRUCTION, INC.)",1,2022-03-30,15.22617,120.99775,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 2nd District Engineering Office,P00639482LZ,"Construction of Flood Control Structure along Bulo River, Sta. 15+100 - Sta. 15+400, Sta. Lucia, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2022,22CD0152,48999753.54,48997428.26,2022-12-01,"729 CONSTRUCTION, INC. (FORMERLY 722 CONSTRUCTION, INC.)",1,2022-03-30,15.22611,121.00001,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 3rd District Engineering Office,P00735975LZ,"Construction of Flood Control Structure along San Miguel River, Sta. 12+430 - Sta. 12+630, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2023,23C00190,82024986.86,82024947.3,2024-02-26,SELPHAR CONSTRUCTION / N.B. AVILA CONSTRUCTION,2,2023-06-05,15.14631607,120.98259283,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 3rd District Engineering Office,P00736016LZ,"Construction of Flood Control Structure along Bulo River, Sta. 10 + 200 - Sta. 10 + 600, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2023,23C00188,96499959.06,96499956.2,2024-02-29,C.T. LEONCIO CONSTRUCTION & TRADING / ALLEYWAY CONSTRUCTION,2,2023-06-05,15.21680768,120.985082,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 3rd District Engineering Office,P00736017LZ,"Construction of Flood Control Structure along Bulo River, Sta. 10 + 600 - Sta. 11 + 000, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2023,23C00189,96499994.06,96499983.6,2024-02-29,ALPHA & OMEGA GEN. CONTRACTOR & DEVELOPMENT CORP.,1,2023-06-05,15.21680768,120.985082,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 3rd District Engineering Office,P00727384LZ,"Construction of Flood Control Structures along San Miguel River, Sta. 11 + 210 to Sta. 11 + 510, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2023,23C00228,96499920.74,96496468.6,2024-04-04,FLORDES CONSTRUCTION & TRADING CORP. (FORMERLY FLO,1,2023-07-10,15.14631607,120.98259283,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 3rd District Engineering Office,P00727385LZ,"Construction of Flood Control Structures along San Miguel River, Sta. 11 + 510 to Sta. 11 + 810, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2023,23C00229,96499938.34,96499361.4,2024-04-04,GLOBALCRETE BUILDERS INC.,1,2023-07-10,15.14631607,120.98259283,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 3rd District Engineering Office,P00727393LZ,"Construction of Flood Control Structures Along San Miguel River, Sta. 10 + 910 to Sta. 11 + 210, San Miguel Bulacan",Construction of Flood Mitigation Structure,2023,23C00227,96499940.3,96499303.4,2024-04-04,MRRM TRADING & CONSTRUCTION,1,2023-07-10,15.14631607,120.98259283,Malolos City,14.8467,120.8106
Luzon,Region III,Bulacan,BULACAN (THIRD LEGISLATIVE DISTRICT),SAN MIGUEL (BULACAN),Bulacan 3rd District Engineering Office,P00727396LZ,"Construction of Flood Control Structures along San Miguel River, Sta. 00+550-Sta. 00+912 (Downstream), Brgy. Batasan Bata, San Miguel, Bulacan",Construction of Flood Mitigation Structure,2023,23C00248,91674940.51,91674157.28,2024-05-23,LE BRON CONSTRUCTION / OLYMPUS MINING AND BUILDERS GROUP PHILS. CORP. (FORMERLY: OLYMPUS BUILDERS AND MINING CORP.),2,2023-08-28,15.146316,120.982593,Malolos City,14.8467,120.8106
